ENSEMBL	SYMBOL	GENENAME	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUSG00000055333	Fat2	FAT atypical cadherin 2	-5.44659395597971	-0.728001872351293	-7.83777500288678	0.000106845210432628	0.000983619654099947	1.90658999109734
ENSMUSG00000025017	Pik3ap1	phosphoinositide-3-kinase adaptor protein 1	-5.44486277970705	-0.210135397014316	-8.98837645056707	4.44439687489292e-05	0.000522543152301642	2.74276644410585
ENSMUSG00000020251	Glt8d2	glycosyltransferase 8 domain containing 2	-5.43592724319567	0.305786652069633	-11.4667185088205	8.97999218675166e-06	0.000190429096230394	4.19362219129602
ENSMUSG00000031750	Il34	interleukin 34	-5.43152600511562	0.951673933283595	-6.39384591104747	0.000377768738159288	0.00251182129175903	0.642484090560493
ENSMUSG00000063535	Zfp773	zinc finger protein 773	-5.42445365569558	1.04481362736141	-6.13789011809263	0.00048324070120705	0.00303990096091748	0.38965920391643
ENSMUSG00000068105	Tnfrsf13c	tumor necrosis factor receptor superfamily, member 13c	-5.41271218098229	-0.228745983483429	-9.5060745590515	3.0891996883482e-05	0.000403526709290484	3.07885429263075
ENSMUSG00000036545	Adamts2	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 2	-5.41070656206817	-0.740193151140261	-7.51350265968875	0.00013947150234332	0.00119743681625598	1.64898369667799
ENSMUSG00000028664	Ephb2	Eph receptor B2	-5.40759404720481	3.99356236333102	-15.6051940770057	1.12972127908956e-06	5.11463436997963e-05	6.24723203569012
ENSMUSG00000021806	Nid2	nidogen 2	-5.40711821083076	5.32397011802666	-20.1386750054624	1.98069211453666e-07	2.27748992923199e-05	7.91478045626626
ENSMUSG00000058966	Fam57b	family with sequence similarity 57, member B	-5.40202923501755	-0.24275866875451	-10.5469898552903	1.56253913426788e-05	0.000258112937497918	3.69135416545068
ENSMUSG00000039062	Anpep	alanyl (membrane) aminopeptidase	-5.38854735921793	-0.764934030145571	-10.8616034068794	1.28671884822578e-05	0.000230113972307862	3.8416134838184
ENSMUSG00000025888	Casp1	caspase 1	-5.38494498332791	1.67952737012661	-7.24480210252872	0.000175177425549531	0.00141874464428576	1.40309511319065
ENSMUSG00000068699	Flnc	filamin C, gamma	-5.38415619212667	3.43430826876885	-10.6809965406595	1.43757755382445e-05	0.000244321314424387	3.86918576489964
ENSMUSG00000028108	Ecm1	extracellular matrix protein 1	-5.38098919506426	5.6899837839266	-11.2721527380238	1.00616623060009e-05	0.000203016509035923	4.19018622580843
ENSMUSG00000052563	D930048N14Rik	RIKEN cDNA D930048N14 gene	-5.37743269026412	-0.782627255433425	-14.8330531510403	1.59377603087055e-06	6.18217334079786e-05	5.49495967495132
ENSMUSG00000032487	Ptgs2	prostaglandin-endoperoxide synthase 2	-5.37638442200899	-0.775728650233937	-12.4691847913568	5.13250277760338e-06	0.000129964622775371	4.60525059759615
ENSMUSG00000110231	Gm6329	predicted gene 6329	-5.37341064700795	-0.274257534939444	-7.98136326743789	9.52263125216238e-05	0.000900222383213766	2.01853039800149
ENSMUSG00000013418	B4galnt2	beta-1,4-N-acetyl-galactosaminyl transferase 2	-5.36164203103517	-0.768971199480915	-8.40546044787675	6.84415833994233e-05	0.000712555756388197	2.33042331766354
ENSMUSG00000007655	Cav1	caveolin 1, caveolae protein	-5.35787123857613	0.239246367480123	-7.56707258621379	0.000133379964679715	0.0011557671073082	1.69077854918195
ENSMUSG00000037169	Mycn	v-myc avian myelocytomatosis viral related oncogene, neuroblastoma derived	-5.35780743275921	-0.792007471822891	-12.5111469493386	5.01829979924146e-06	0.000127655041580373	4.62122366216865
ENSMUSG00000047907	Tshz2	teashirt zinc finger family member 2	-5.34696320506753	-0.792209021854375	-10.7239024653212	1.39999706688881e-05	0.000243067321894929	3.76664428961082
ENSMUSG00000002847	Pla1a	phospholipase A1 member A	-5.34641473539039	-0.246633361978114	-5.9475931178251	0.000583165197688007	0.0035092661208531	0.221104901470542
ENSMUSG00000102224	4930447F24Rik	RIKEN cDNA 4930447F24 gene	-5.3398205713974	-0.263888188280656	-8.94540810275238	4.58431603754279e-05	0.000534506057233236	2.71237971199515
ENSMUSG00000027360	Hdc	histidine decarboxylase	-5.33870060579044	0.132672293415328	-7.01546652148332	0.000213944973308078	0.00163782019746752	1.22454499734096
ENSMUSG00000044708	Kcnj10	potassium inwardly-rectifying channel, subfamily J, member 10	-5.33668268689837	-0.812258060807327	-12.3665166837582	5.42460769986687e-06	0.000134374042314376	4.55619006536388
ENSMUSG00000064158	Izumo1	izumo sperm-egg fusion 1	-5.33217204087814	-0.274223854063901	-10.0975454249204	2.08121997691103e-05	0.000309570729946581	3.43476819073414
ENSMUSG00000024030	Abcg1	ATP binding cassette subfamily G member 1	-5.33197647349058	-0.773293416536361	-6.39135569687021	0.00037866141894361	0.00251656186495841	0.664387321118529
ENSMUSG00000036862	Dchs1	dachsous cadherin related 1	-5.33039545965675	0.500486369806953	-8.8075655884167	5.06800873326806e-05	0.000570572617751735	2.62592905514715
ENSMUSG00000003746	Man1a	mannosidase 1, alpha	-5.32517723469719	0.633796115787549	-7.36214606749166	0.000158449892753593	0.00131521864151071	1.51916334537166
ENSMUSG00000040732	Erg	ETS transcription factor	-5.32145951697368	-0.83078537268453	-7.76274641924949	0.000113548216062283	0.00102449463242278	1.84743713706612
ENSMUSG00000062044	Lmtk3	lemur tyrosine kinase 3	-5.31424180633092	-0.286634919909129	-10.1948698513455	1.95410695865446e-05	0.000298075814183425	3.49040631141207
ENSMUSG00000053846	Lipg	lipase, endothelial	-5.30934712659815	-0.803503628468845	-10.4196580881909	1.69282163164591e-05	0.000272779992036107	3.6007011145869
ENSMUSG00000027864	Ptgfrn	prostaglandin F2 receptor negative regulator	-5.30887605947234	5.13713264222876	-14.9025700420894	1.54409207303395e-06	6.07357339850965e-05	6.05449031573316
ENSMUSG00000033576	Apol6	apolipoprotein L 6	-5.30887518467843	-0.81179387306957	-8.01301290767494	9.28616322079883e-05	0.000882185505975889	2.04022214859148
ENSMUSG00000035692	Isg15	ISG15 ubiquitin-like modifier	-5.30631061992123	3.19335689347369	-8.13918598290138	8.40722523500071e-05	0.000823496959070592	2.10748721220291
ENSMUSG00000021509	Slc25a48	solute carrier family 25, member 48	-5.30527575919551	-0.830274593579058	-11.6446031168514	8.10551338476998e-06	0.000177346099885835	4.22597255646264
ENSMUSG00000026896	Ifih1	interferon induced with helicase C domain 1	-5.30074860858659	2.69212400816132	-6.74674720461737	0.000272209580858489	0.00196684765777163	0.915111992973237
ENSMUSG00000034684	Sema3f	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3F	-5.29970424552494	4.49355805710054	-12.7889706241118	4.33120828074543e-06	0.000115808652894111	5.04690513846391
ENSMUSG00000069378	Prdm6	PR domain containing 6	-5.29071982854695	-0.835866686864229	-13.740677684638	2.67260397897529e-06	8.56395275002082e-05	5.10479490830418
ENSMUSG00000039481	Nrtn	neurturin	-5.27611428954126	2.30831037421789	-5.66968845663798	0.000773380989244006	0.00434402486657995	-0.154215757942304
ENSMUSG00000017607	Tns4	tensin 4	-5.27260188387006	0.229387399026469	-8.84192147916528	4.94225816826389e-05	0.000564029675062748	2.64707915595738
ENSMUSG00000049100	Pcdh10	protocadherin 10	-5.27239332118492	-0.836622222987773	-14.4099844859463	1.93851561209334e-06	6.90713336288626e-05	5.34314190964713
ENSMUSG00000024873	Cnih2	cornichon family AMPA receptor auxiliary protein 2	-5.26989366056459	2.56288265071665	-10.444505252796	1.66645860694445e-05	0.000270398839780337	3.71561678684956
ENSMUSG00000019737	Syne4	spectrin repeat containing, nuclear envelope family member 4	-5.2667929609799	1.81576102324244	-6.25053385477074	0.000433216614118599	0.00278783651080089	0.472744012743219
ENSMUSG00000040289	Hey1	hairy/enhancer-of-split related with YRPW motif 1	-5.25687916656073	-0.836156996798055	-9.46702007375927	3.17320933012474e-05	0.000410019783847373	3.03923577257663
ENSMUSG00000074682	Zcchc3	zinc finger, CCHC domain containing 3	-5.2532622894252	-0.857995584544747	-8.81261435077607	5.04930397208887e-05	0.00056974539501338	2.61253357971753
ENSMUSG00000097636	Mirt1	myocardial infarction associated transcript 1	-5.24995145347552	-0.83078537268453	-9.58689793789216	2.92322929852855e-05	0.000387632385106962	3.11367996984651
ENSMUSG00000039110	Mycbpap	MYCBP associated protein	-5.2193969769815	-0.318042434811314	-7.88972251843549	0.000102466124238191	0.000954646132872516	1.94767949510585
ENSMUSG00000038408	1700018A04Rik	RIKEN cDNA 1700018A04 gene	-5.21577351719047	-0.863313267446717	-11.607752468011	8.27841201155537e-06	0.000179929013021432	4.20502860081373
ENSMUSG00000027765	P2ry1	purinergic receptor P2Y, G-protein coupled 1	-5.20665448018259	-0.364517548433523	-7.47491945641583	0.000144053454195631	0.00122699544957508	1.61724016588366
ENSMUSG00000003051	Elf3	E74-like factor 3	-5.19061437628485	0.715989408797405	-12.8772997606087	4.13568759549629e-06	0.000113109440233857	4.85788761583824
ENSMUSG00000025429	Pstpip2	proline-serine-threonine phosphatase-interacting protein 2	-5.18880961450138	-0.865534975459896	-9.74693915848948	2.62356128137942e-05	0.000359104470455084	3.20901748356719
ENSMUSG00000067586	S1pr3	sphingosine-1-phosphate receptor 3	-5.18516768040962	0.785853342811233	-7.04496895387563	0.000208453316362109	0.00160647869511206	1.24558099698562
ENSMUSG00000018698	Lhx1	LIM homeobox protein 1	-5.18457398431684	-0.874667054266626	-12.8086490012797	4.28675438788321e-06	0.000115659772049188	4.73525846330708
ENSMUSG00000027208	Fgf7	fibroblast growth factor 7	-5.18349910905123	-0.360189208774759	-10.2520240012893	1.88357719463511e-05	0.00029221832101976	3.51876469371151
ENSMUSG00000078502	Gm13212	predicted gene 13212	-5.17891887624954	-0.901854799586086	-8.39470834314347	6.90050676788969e-05	0.000717355577362726	2.31981251017329
ENSMUSG00000038473	Nos1ap	nitric oxide synthase 1 (neuronal) adaptor protein	-5.1573052291897	-0.88565395309091	-10.5891182192536	1.5219710883034e-05	0.000253402323410974	3.68700017989117
ENSMUSG00000038515	Grtp1	GH regulated TBC protein 1	-5.15390817229333	-0.362357810798252	-8.61393175646214	5.84825135629774e-05	0.000636804539208688	2.48166064719043
ENSMUSG00000022485	Hoxc5	homeobox C5	-5.14919385052438	-0.905263756359685	-10.7943859604345	1.34065878308029e-05	0.000236141445779539	3.79460907113007
ENSMUSG00000021087	Rtn1	reticulon 1	-5.14737050783628	-0.894560496251153	-7.83023610378653	0.00010749812463184	0.000988375731595309	1.89947435039365
ENSMUSG00000046733	Gprc5a	G protein-coupled receptor, family C, group 5, member A	-5.13524248584908	-0.883699070993892	-7.98597905385897	9.48772461727502e-05	0.000898894504842369	2.01886740818926
ENSMUSG00000046694	Fam46b	family with sequence similarity 46, member B	-5.13508680572003	2.99030579293939	-10.6797318997738	1.43870248811576e-05	0.000244321314424387	3.86425982050961
ENSMUSG00000028583	Pdpn	podoplanin	-5.13116773366659	5.06720585707471	-15.0886005692369	1.41959045393129e-06	5.81243424748535e-05	6.1331035758889
ENSMUSG00000001661	Hoxc6	homeobox C6	-5.12764778221606	0.400893810061262	-8.20354977188371	7.99535448590464e-05	0.000794396101027697	2.18861900181475
ENSMUSG00000027217	Tspan18	tetraspanin 18	-5.12656356426548	-0.923156934881455	-10.8838766452136	1.2693924438247e-05	0.000228709253917147	3.83981160782517
ENSMUSG00000006218	Fam131c	family with sequence similarity 131, member C	-5.12336444363977	-0.904851089740929	-12.3198386906601	5.56363582245341e-06	0.000135617733436435	4.5244312993796
ENSMUSG00000032528	Vipr1	vasoactive intestinal peptide receptor 1	-5.12182858134921	-0.143565797517724	-8.26920840431063	7.59854770094866e-05	0.000767931565893731	2.23505113984808
ENSMUSG00000070337	Gpr179	G protein-coupled receptor 179	-5.12038945504419	-0.914512941791636	-10.0374041714104	2.16445314945666e-05	0.000314733514557026	3.37714822418734
ENSMUSG00000029228	Lnx1	ligand of numb-protein X 1	-5.10853073029661	-0.897954514877728	-8.1473141162719	8.35391178198413e-05	0.000819186461366413	2.13957787506403
ENSMUSG00000001120	Pcbp3	poly(rC) binding protein 3	-5.10095261525807	-0.913589217423567	-11.2156699412475	1.04028888103362e-05	0.000205891418304555	4.00924175343387
ENSMUSG00000032000	Birc3	baculoviral IAP repeat-containing 3	-5.09632056454776	0.37513578641328	-9.89394818013783	2.37869184501844e-05	0.000332755463594338	3.32648727445072
ENSMUSG00000061723	Tnnt3	troponin T3, skeletal, fast	-5.0864881022833	-0.922962357348295	-10.8376610108099	1.30564405140623e-05	0.00023222508187665	3.81579334366806
ENSMUSG00000038065	Mturn	maturin, neural progenitor differentiation regulator homolog (Xenopus)	-5.08481837903839	2.46948451191156	-7.73164275270879	0.000116465259107904	0.00104408644256593	1.79486250749499
ENSMUSG00000060402	Chst8	carbohydrate (N-acetylgalactosamine 4-0) sulfotransferase 8	-5.07456835764548	-0.906246687410578	-5.97101125397923	0.00056969997953978	0.00344322263139414	0.258423250906462
ENSMUSG00000034584	Exph5	exophilin 5	-5.07206424297361	-0.950050766204603	-8.24563273393357	7.73840643215181e-05	0.000776224249780958	2.21097351302657
ENSMUSG00000024713	Pcsk5	proprotein convertase subtilisin/kexin type 5	-5.06980368205291	-0.409493058044771	-7.63374913543694	0.00012621328957749	0.00110876078667101	1.74587809543155
ENSMUSG00000006462	A530013C23Rik	RIKEN cDNA A530013C23 gene	-5.06679327135191	-0.400880910108446	-8.44855276542446	6.62349009278814e-05	0.00069788361000235	2.36345017260763
ENSMUSG00000018334	Ksr1	kinase suppressor of ras 1	-5.05779517969404	5.28035331178515	-12.6529423365164	4.65325253525191e-06	0.000121793449067537	4.98276070951202
ENSMUSG00000035509	Fbxl21	F-box and leucine-rich repeat protein 21	-5.05465631810825	-0.930756125612053	-9.49800126962104	3.10635716420167e-05	0.000405274398623459	3.05382149767619
ENSMUSG00000096727	Psmb9	proteasome (prosome, macropain) subunit, beta type 9 (large multifunctional peptidase 2)	-5.04691588361031	1.54510946304	-8.41573458280627	6.79080074197529e-05	0.000708581093814307	2.34854333876816
ENSMUSG00000054200	Ffar4	free fatty acid receptor 4	-5.04100808371814	-0.938055385643475	-8.10509745923446	8.63504528781803e-05	0.000837372154884459	2.10757504385415
ENSMUSG00000032322	Pstpip1	proline-serine-threonine phosphatase-interacting protein 1	-5.03735989140414	1.50853341540028	-11.0111981573302	1.17529457462015e-05	0.00021856108802664	4.0060762847006
ENSMUSG00000092171	4833427F10Rik	RIKEN cDNA 4833427F10 gene	-5.0340450688909	-0.943925221363003	-9.85839491456739	2.43544341321187e-05	0.000337658555596097	3.27087383791166
ENSMUSG00000039316	Rftn1	raftlin lipid raft linker 1	-5.03032538834797	-0.953102192606759	-12.0675933365233	6.38884455987424e-06	0.000150611094902221	4.40741434239593
ENSMUSG00000004837	Grap	GRB2-related adaptor protein	-5.0188204552794	2.76202804419729	-7.51016436343848	0.000139861374886363	0.00120004830424862	1.59763162619964
ENSMUSG00000038146	Notch3	notch 3	-5.01694754176974	2.49301860659535	-7.20603045033553	0.000181135187773939	0.00144919001986086	1.34199741253535
ENSMUSG00000037411	Serpine1	serine (or cysteine) peptidase inhibitor, clade E, member 1	-5.01519655766754	4.00109234878116	-9.98357468838044	2.24216677819911e-05	0.000322021142514074	3.4256214221829
ENSMUSG00000036256	Igfbp7	insulin-like growth factor binding protein 7	-5.00829451580358	3.38183778303493	-10.3197059572922	1.80376485935918e-05	0.000283982404989726	3.64765522592201
ENSMUSG00000074577	Ripor3	RIPOR family member 3	-5.00621358113229	0.584953205285605	-7.5290765973961	0.000137668786337166	0.00118450069260797	1.65893523804687
ENSMUSG00000074817	Papolb	poly (A) polymerase beta (testis specific)	-5.00104204292259	0.30775025871542	-6.33731377348591	0.000398629739001607	0.00261697713794632	0.600923354119747
ENSMUSG00000041012	Cmtm8	CKLF-like MARVEL transmembrane domain containing 8	-4.99359209091846	0.336227585001406	-7.66080314532505	0.000123430196384504	0.00109209665352647	1.76685294741214
ENSMUSG00000097084	Foxl1	forkhead box L1	-4.98274321106204	-0.985361609811878	-12.3071142593631	5.60223511739821e-06	0.00013619461518911	4.50926093993422
ENSMUSG00000065999	Zfp985	zinc finger protein 985	-4.98209832108753	-0.468801597537405	-7.31659212279845	0.00016471998287106	0.00135521381912071	1.48689519606838
ENSMUSG00000065999	LOC100862460	zinc finger protein OZF-like	-4.98209832108753	-0.468801597537405	-7.31659212279845	0.00016471998287106	0.00135521381912071	1.48689519606838
ENSMUSG00000065999	LOC102631585	zinc finger protein OZF-like	-4.98209832108753	-0.468801597537405	-7.31659212279845	0.00016471998287106	0.00135521381912071	1.48689519606838
ENSMUSG00000039196	Orm1	orosomucoid 1	-4.97468442108019	-0.974550710932239	-8.20296544522451	7.998989519739e-05	0.000794396101027697	2.17928156117785
ENSMUSG00000027840	Wnt2b	wingless-type MMTV integration site family, member 2B	-4.9727122029753	-0.214813628536447	-8.80999851020881	5.05898541551768e-05	0.000570378202685138	2.61832340830926
ENSMUSG00000050105	Grrp1	glycine/arginine rich protein 1	-4.96823892865386	0.0602116747394202	-8.5389546575643	6.18622276919595e-05	0.000664307342308673	2.43161100045856
ENSMUSG00000078700	D030028A08Rik	RIKEN cDNA D030028A08 gene	-4.96446888119028	0.952657734314177	-6.01569364495867	0.000544963089152225	0.00333236599886402	0.270862428870263
ENSMUSG00000040183	Ankrd6	ankyrin repeat domain 6	-4.96046011189726	2.75777216828778	-7.76458578438349	0.000113378313328158	0.00102362122600529	1.81263662334782
ENSMUSG00000025089	Gfra1	glial cell line derived neurotrophic factor family receptor alpha 1	-4.95814924532733	-0.969912608385168	-6.73846725443731	0.000274269260048862	0.00197633682084457	0.988752012262397
ENSMUSG00000023931	Efhb	EF hand domain family, member B	-4.95524172610061	-1.01511505346161	-8.04675521567375	9.04134055605332e-05	0.000864794342939991	2.06283487947259
ENSMUSG00000045092	S1pr1	sphingosine-1-phosphate receptor 1	-4.94600111607444	-1.00144780237112	-13.0904991597925	3.70380051811586e-06	0.000105014528764301	4.83165068734709
ENSMUSG00000034459	Ifit1	interferon-induced protein with tetratricopeptide repeats 1	-4.9423201125663	3.31673751000515	-11.1030282913276	1.11234092494777e-05	0.000211058400705197	4.11758058942855
ENSMUSG00000089984	Fbxo24	F-box protein 24	-4.94111026330743	-0.459284345509472	-8.35226157616157	7.1281411779347e-05	0.000733936477313379	2.29290179828877
ENSMUSG00000045165	AI467606	expressed sequence AI467606	-4.93668302280407	1.68308132507415	-8.27063484156724	7.59017775801112e-05	0.000767931565893731	2.238047164281
ENSMUSG00000086903	Hotair	HOX transcript antisense RNA (non-protein coding)	-4.93267187321872	-1.00877913776734	-8.8162004424473	5.03606562839927e-05	0.000569168902296005	2.61003541467649
ENSMUSG00000036904	Fzd8	frizzled class receptor 8	-4.9326495885975	-0.995119827337947	-9.8998687931939	2.36938762138512e-05	0.0003326215493785	3.2922595256419
ENSMUSG00000030351	Tspan11	tetraspanin 11	-4.92918780902415	-1.02047347406222	-7.26051550787919	0.00017282601715176	0.00140702483614889	1.44126424430216
ENSMUSG00000021638	Ocln	occludin	-4.92774118114293	-1.00144780237112	-11.0564557448571	1.14377619765244e-05	0.000214121632295817	3.92146995069558
ENSMUSG00000035299	Mid1	midline 1	-4.92397555926519	0.913721857911404	-7.12311197582568	0.000194659027400727	0.00152694291080733	1.31299728646046
ENSMUSG00000008136	Fhl2	four and a half LIM domains 2	-4.92206902241436	3.35898769085738	-8.48601317657051	6.43818666657247e-05	0.000684020697207999	2.37165090256662
ENSMUSG00000006344	Ggt5	gamma-glutamyltransferase 5	-4.91981960529861	-1.01480952715178	-13.4403448329838	3.10169310875856e-06	9.44009056361763e-05	4.96513719802377
ENSMUSG00000087211	Lhx1os	LIM homeobox 1, opposite strand	-4.9047223755563	-1.0047631918311	-8.24808735695298	7.72370983807175e-05	0.000775305439874687	2.21170453454752
ENSMUSG00000038058	Nod1	nucleotide-binding oligomerization domain containing 1	-4.89268510884821	2.90749416746936	-13.3588179125926	3.23136031278811e-06	9.64791864818164e-05	5.24883920708529
ENSMUSG00000061451	Tmem151a	transmembrane protein 151A	-4.87743615920982	3.32123732456648	-12.2382319663547	5.81655213413593e-06	0.000140187916582281	4.73357879241837
ENSMUSG00000000489	Pdgfb	platelet derived growth factor, B polypeptide	-4.87412555637669	3.89143857713434	-15.7238957036772	1.07305096946338e-06	4.9561323746653e-05	6.30047528590315
ENSMUSG00000031538	Plat	plasminogen activator, tissue	-4.87101526526931	4.08368552995649	-8.71784196861659	5.41386293262192e-05	0.000598189456343924	2.52203895380769
ENSMUSG00000047793	Sned1	sushi, nidogen and EGF-like domains 1	-4.87052862705281	3.95921832465512	-10.0225400734402	2.18560255089212e-05	0.000316821868738533	3.45148002611296
ENSMUSG00000034656	Cacna1a	calcium channel, voltage-dependent, P/Q type, alpha 1A subunit	-4.86232282370696	3.98222165348953	-11.0725150002543	1.13282394127627e-05	0.000213671618137196	4.10567008544561
ENSMUSG00000074364	Ehd2	EH-domain containing 2	-4.85772862467318	4.7199370230294	-8.7827515426165	5.16108845127887e-05	0.000577194004081237	2.53448426819671
ENSMUSG00000017652	Cd40	CD40 antigen	-4.84624199044034	-1.03887451204098	-8.82273802764784	5.01203262911983e-05	0.000567118835500706	2.61346732793923
ENSMUSG00000021798	Ldb3	LIM domain binding 3	-4.84466150055218	0.0337828804888595	-5.97573505621171	0.000567026243699763	0.0034379677915602	0.249016134878428
ENSMUSG00000027954	Efna1	ephrin A1	-4.8407049641848	2.82844140941001	-12.5927143354378	4.8044838829831e-06	0.000123444381309013	4.88811196039315
ENSMUSG00000033082	Clec1a	C-type lectin domain family 1, member a	-4.84003598015436	-1.05477777288742	-11.3171421553117	9.79895823908533e-06	0.00020029792450729	4.04630101652316
ENSMUSG00000020227	Irak3	interleukin-1 receptor-associated kinase 3	-4.83992405549948	-1.04685743503706	-11.3380464078326	9.67955279976627e-06	0.000199308800953089	4.05720791359468
ENSMUSG00000032348	Gsta4	glutathione S-transferase, alpha 4	-4.83858103814847	4.9779319624491	-21.9378338827247	1.10064677466232e-07	1.79506095447435e-05	8.37226107340308
ENSMUSG00000045394	Epcam	epithelial cell adhesion molecule	-4.83836050274219	-1.03665744611707	-7.87280146054264	0.000103869875748364	0.000963876653482004	1.93080926403111
ENSMUSG00000033350	Chst2	carbohydrate sulfotransferase 2	-4.83813122755815	-1.04685743503706	-11.154033984807	1.07903449249206e-05	0.00020776096657749	3.9665453156485
ENSMUSG00000075502	Kbtbd6	kelch repeat and BTB (POZ) domain containing 6	-4.83593736422018	-0.0157775636019186	-7.05722987096588	0.000206217884803809	0.0015936363360418	1.2641800054016
ENSMUSG00000031442	Mcf2l	mcf.2 transforming sequence-like	-4.83456258130733	3.80440137954415	-14.3823004380449	1.96388447485405e-06	6.94451371247003e-05	5.75717906561782
ENSMUSG00000072930	Gm15107	predicted gene 15107	-4.83335204109656	-1.06890989868273	-8.07102282093149	8.86977197685892e-05	0.000854806723963905	2.08013373337264
ENSMUSG00000023571	C1qtnf12	C1q and tumor necrosis factor related 12	-4.83259819125979	2.88935801433135	-11.209343171099	1.04419230388806e-05	0.000205941194807669	4.1694761142199
ENSMUSG00000068877	Selenbp2	selenium binding protein 2	-4.82376896864508	-1.04846759176927	-8.39268943421523	6.91114566767466e-05	0.000717928581487005	2.31504616545494
ENSMUSG00000022479	Vdr	vitamin D (1,25-dihydroxyvitamin D3) receptor	-4.81613242798886	4.26649507616492	-16.3030694524537	8.39109282058545e-07	4.30404662148931e-05	6.558325085882
ENSMUSG00000026278	Bok	BCL2-related ovarian killer	-4.81125746914148	2.85736291741621	-8.40864865324471	6.82755015187114e-05	0.000711355541492943	2.32471039729804
ENSMUSG00000031565	Fgfr1	fibroblast growth factor receptor 1	-4.80740137771368	5.16278377686162	-15.5494130919354	1.15752530550539e-06	5.15595825389571e-05	6.33595545142605
ENSMUSG00000024727	Trpm6	transient receptor potential cation channel, subfamily M, member 6	-4.80603708303194	-1.06187614893524	-10.0856019711459	2.09745593852305e-05	0.000310782912542856	3.3956277105191
ENSMUSG00000028681	Ptch2	patched 2	-4.80550432330525	2.49891407651219	-11.2973981976589	9.91327583248875e-06	0.000201433594607907	4.20696241315402
ENSMUSG00000037166	Ppp1r14a	protein phosphatase 1, regulatory (inhibitor) subunit 14A	-4.80417100312592	-1.06403968386441	-11.1112822057082	1.10687278084108e-05	0.000210638728208929	3.94372346886826
ENSMUSG00000029843	Slc13a4	solute carrier family 13 (sodium/sulfate symporters), member 4	-4.79714792679821	-1.05673265498444	-6.54466069636087	0.000327865213448794	0.00225495902943195	0.813675840812735
ENSMUSG00000032548	Slco2a1	solute carrier organic anion transporter family, member 2a1	-4.79443644426935	1.41768696901811	-10.3073839588833	1.81800486453408e-05	0.000284294562715248	3.60410155603173
ENSMUSG00000007035	Msh5	mutS homolog 5	-4.79293459459375	-0.531926901621323	-7.37525151977866	0.000156696229876001	0.00130491150200747	1.53588872861466
ENSMUSG00000079465	Col4a3	collagen, type IV, alpha 3	-4.78937554219126	-0.0337178359310572	-9.22306448301972	3.76054111048547e-05	0.000462339812576822	2.8953302069324
ENSMUSG00000004473	Clec11a	C-type lectin domain family 11, member a	-4.78845338293255	-1.07776354064404	-11.2125111398167	1.04223568735356e-05	0.000205891418304555	3.99289046452042
ENSMUSG00000020057	Dram1	DNA-damage regulated autophagy modulator 1	-4.7823890811081	2.31192077952656	-14.2134490279537	2.12705798798813e-06	7.28857925907665e-05	5.56465094133738
ENSMUSG00000026874	Hc	hemolytic complement	-4.78099885102303	-1.09528691266885	-9.86891158672653	2.41849781740231e-05	0.000335974453740918	3.26846447871135
ENSMUSG00000079491	H2-T10	histocompatibility 2, T region locus 10	-4.7755422346343	-1.07034168064898	-7.99143791117741	9.44662879479455e-05	0.000895606926293217	2.02050258050332
ENSMUSG00000031740	Mmp2	matrix metallopeptidase 2	-4.77548399852206	4.46549183470478	-16.4230086744421	7.98278251906682e-07	4.1714717003789e-05	6.62523447277835
ENSMUSG00000030340	Scnn1a	sodium channel, nonvoltage-gated 1 alpha	-4.77324997162435	-0.312677585309419	-7.96625015475197	9.63794295101172e-05	0.000908822324195402	2.0058131322191
ENSMUSG00000006342	Susd2	sushi domain containing 2	-4.76819360222129	0.926502490783629	-6.97946032800173	0.000220869306638571	0.00167542410664133	1.18666487038235
ENSMUSG00000026640	Plxna2	plexin A2	-4.7502655424739	1.6618004121242	-13.4982873093873	3.01313645382006e-06	9.27829044218483e-05	5.2077322206153
ENSMUSG00000000792	Slc5a5	solute carrier family 5 (sodium iodide symporter), member 5	-4.74753676010553	0.780392861147419	-6.98279890620248	0.00022021676247686	0.00167228596798453	1.19189407930451
ENSMUSG00000039116	Adgrg6	adhesion G protein-coupled receptor G6	-4.73410542557964	-1.10754175190585	-8.31410041023311	7.34006545222083e-05	0.000750788433363392	2.25744278046271
ENSMUSG00000021108	Prkch	protein kinase C, eta	-4.72837001964167	0.884375462855237	-5.43349390210861	0.00099058692038878	0.00526420821487821	-0.339784330714368
ENSMUSG00000001349	Cnn1	calponin 1	-4.7261121588851	-0.578324555044365	-8.03642628827113	9.11550026473268e-05	0.00087069815966611	2.05752174963316
ENSMUSG00000000732	Icosl	icos ligand	-4.72344758813276	2.32422712416835	-11.2299223591722	1.03155619260588e-05	0.000205474841608253	4.16440088730921
ENSMUSG00000056888	Glipr1	GLI pathogenesis-related 1 (glioma)	-4.71840621955575	-1.1037992767679	-9.35956089167525	3.41805617899068e-05	0.000432367124430049	2.95962153088763
ENSMUSG00000075394	Hoxc4	homeobox C4	-4.71779448146098	-0.0509000847584078	-9.11644855308199	4.05522193422216e-05	0.000490274435341132	2.82495197425423
